date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:35:38	205209/205209	---M--	200	added ('OK')	application/javascript	date:Sun,%2004%20Sep%202016%2018:49:34%20GMT	http://127.0.0.1:8000/static/js/bootstrap3-wysihtml5.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/js/bootstrap3-wysihtml5.min.js	(from http://127.0.0.1:8000/admin-section/)
09:35:38	5471/5471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:37:08%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/5_small.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/5_small.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:40	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:12%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/4_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/4_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:42	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:35:28%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/6_medium.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/6_medium.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:42	5471/5471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:37:16%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/6_small.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/6_small.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:44	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:20%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/5_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/5_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:48	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:35:38%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/7_medium.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/7_medium.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:48	5471/5471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:37:24%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/7_small.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/7_small.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:50	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:28%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/6_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/6_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:52	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:35:46%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/8_medium.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/8_medium.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:54	5471/5471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:37:32%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/8_small.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/8_small.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:56	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:36%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/7_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/7_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:58	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:35:56%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/9_medium.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/9_medium.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:35:58	5471/5471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:37:40%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/9_small.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/9_small.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:02	3306/3306	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202013%2013:40:12%20GMT	http://127.0.0.1:8000/static/img/avatar1.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/avatar1.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:02	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:44%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/8_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/8_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:02	4176/4176	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202013%2013:41:00%20GMT	http://127.0.0.1:8000/static/img/avatar3.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/avatar3.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:04	4090/4090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202013%2013:40:38%20GMT	http://127.0.0.1:8000/static/img/avatar2.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/avatar2.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:04	3892/3892	---M--	200	added ('OK')	application/javascript	date:Sun,%2013%20Dec%202015%2007:51:10%20GMT	http://127.0.0.1:8000/static/js/map_single.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/js/map_single.js	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:06	49101/49101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2008:33:52%20GMT	http://127.0.0.1:8000/static/img/slider_single_restaurant/9_large.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/slider_single_restaurant/9_large.jpg	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:06	4087/4087	---M--	200	added ('OK')	text/css	date:Fri,%2016%20Oct%202020%2015:29:21%20GMT	http://127.0.0.1:8000/static/css/blog.css	quidely_landing/quidely_landing/127.0.0.1_8000/static/css/blog.css	(from http://127.0.0.1:8000/blog/)
09:36:06	5204/5204	---M--	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/blog/blog_post.html	quidely_landing/quidely_landing/127.0.0.1_8000/blog/blog_post.be.delayed	(from http://127.0.0.1:8000/blog/)
09:36:10	12066/12066	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Sep%202015%2012:32:32%20GMT	http://127.0.0.1:8000/static/img/blog-1.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/blog-1.jpg	(from http://127.0.0.1:8000/blog/)
09:36:12	12066/12066	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Sep%202015%2012:32:40%20GMT	http://127.0.0.1:8000/static/img/blog-2.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/blog-2.jpg	(from http://127.0.0.1:8000/blog/)
09:36:14	12066/12066	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Sep%202015%2012:32:50%20GMT	http://127.0.0.1:8000/static/img/blog-3.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/blog-3.jpg	(from http://127.0.0.1:8000/blog/)
09:36:14	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Tue,%2017%20Nov%202015%2011:47:50%20GMT	http://127.0.0.1:8000/static/coming_soon/img/favicon.ico	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/favicon.ico	(from http://127.0.0.1:8000/coming_soon/)
09:36:16	504/504	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2011:38:26%20GMT	http://127.0.0.1:8000/static/coming_soon/img/apple-touch-icon-57x57-precomposed.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/apple-touch-icon-57x57-precomposed.png	(from http://127.0.0.1:8000/coming_soon/)
09:36:16	92911/92911	---M--	200	added ('OK')	application/javascript	date:Thu,%2020%20Aug%202015%2007:44:18%20GMT	http://127.0.0.1:8000/static/js/jquery.sliderPro.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/js/jquery.sliderPro.min.js	(from http://127.0.0.1:8000/restaurant_infos/)
09:36:16	624/624	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2011:38:06%20GMT	http://127.0.0.1:8000/static/coming_soon/img/apple-touch-icon-72x72-precomposed.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/apple-touch-icon-72x72-precomposed.png	(from http://127.0.0.1:8000/coming_soon/)
09:36:16	903/903	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2011:37:48%20GMT	http://127.0.0.1:8000/static/coming_soon/img/apple-touch-icon-114x114-precomposed.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/apple-touch-icon-114x114-precomposed.png	(from http://127.0.0.1:8000/coming_soon/)
09:36:17	1077/1077	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2011:37:18%20GMT	http://127.0.0.1:8000/static/coming_soon/img/apple-touch-icon-144x144-precomposed.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/apple-touch-icon-144x144-precomposed.png	(from http://127.0.0.1:8000/coming_soon/)
09:36:20	117150/117150	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Jan%202015%2008:03:22%20GMT	http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/css/bootstrap.min.css	(from http://127.0.0.1:8000/coming_soon/)
09:36:22	5797/5797	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Oct%202020%2007:22:17%20GMT	http://127.0.0.1:8000/static/coming_soon/css/style.css	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/css/style.css	(from http://127.0.0.1:8000/coming_soon/)
09:36:24	111601/111601	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Dec%202013%2010:48:08%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/css/fontello.css	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/css/fontello.css	(from http://127.0.0.1:8000/coming_soon/)
09:36:26	1857/1857	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Dec%202013%2010:48:08%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/css/animation.css	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/css/animation.css	(from http://127.0.0.1:8000/coming_soon/)
09:36:30	46166/46166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202015%2010:04:42%20GMT	http://127.0.0.1:8000/static/coming_soon/img/slide_1.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/slide_1.jpg	(from http://127.0.0.1:8000/coming_soon/)
09:36:32	997/997	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Feb%202014%2016:58:48%20GMT	http://127.0.0.1:8000/static/coming_soon/js/jquery.easing.1.3.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/jquery.easing.1.3.min.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:35	46166/46166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202015%2010:04:52%20GMT	http://127.0.0.1:8000/static/coming_soon/img/slide_2.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/slide_2.jpg	(from http://127.0.0.1:8000/coming_soon/)
09:36:35	7509/7509	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Dec%202013%2009:25:56%20GMT	http://127.0.0.1:8000/static/coming_soon/js/jquery.animate-enhanced.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/jquery.animate-enhanced.min.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:38	7882/7882	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Dec%202013%2009:25:56%20GMT	http://127.0.0.1:8000/static/coming_soon/js/jquery.superslides.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/jquery.superslides.min.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:38	46166/46166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202015%2010:05:00%20GMT	http://127.0.0.1:8000/static/coming_soon/img/slide_3.jpg	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/img/slide_3.jpg	(from http://127.0.0.1:8000/coming_soon/)
09:36:38	2993/2993	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202013%2022:15:28%20GMT	http://127.0.0.1:8000/static/coming_soon/js/retina.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/retina.min.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:40	840/840	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2017:01:54%20GMT	http://127.0.0.1:8000/static/coming_soon/js/functions.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/functions.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:40	49/49	---M--	200	added ('OK')	image/gif	date:Sun,%2031%20Mar%202013%2014:45:00%20GMT	http://127.0.0.1:8000/static/layerslider/css/blank.gif	quidely_landing/quidely_landing/127.0.0.1_8000/static/layerslider/css/blank.gif	(from http://127.0.0.1:8000/static/layerslider/css/layerslider.css)
09:36:42	2186/2186	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Dec%202014%2023:47:22%20GMT	http://127.0.0.1:8000/static/css/skins/square/grey.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/css/skins/square/grey.png	(from http://127.0.0.1:8000/static/css/skins/square/grey.css)
09:36:42	85577/85577	---M--	200	added ('OK')	application/javascript	date:Mon,%2022%20Aug%202016%2006:22:50%20GMT	http://127.0.0.1:8000/static/coming_soon/js/jquery-2.2.4.min.js	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/js/jquery-2.2.4.min.js	(from http://127.0.0.1:8000/coming_soon/)
09:36:42	4483/4483	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Dec%202014%2023:47:22%20GMT	http://127.0.0.1:8000/static/css/skins/square/grey@2x.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/css/skins/square/grey@2x.png	(from http://127.0.0.1:8000/static/css/skins/square/grey.css)
09:36:42	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Sep%202014%2019:10:16%20GMT	http://127.0.0.1:8000/static/img/sprite-skin-flat.png	quidely_landing/quidely_landing/127.0.0.1_8000/static/img/sprite-skin-flat.png	(from http://127.0.0.1:8000/static/css/ion.rangeSlider.skinFlat.css)
09:36:43	326/326	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2007%20Dec%202015%2010:09:14%20GMT	http://127.0.0.1:8000/static/css/images/openhand.cur	quidely_landing/quidely_landing/127.0.0.1_8000/static/css/images/openhand.cur	(from http://127.0.0.1:8000/static/css/slider-pro.min.css)
09:36:44	326/326	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2007%20Dec%202015%2010:09:14%20GMT	http://127.0.0.1:8000/static/css/images/closedhand.cur	quidely_landing/quidely_landing/127.0.0.1_8000/static/css/images/closedhand.cur	(from http://127.0.0.1:8000/static/css/slider-pro.min.css)
09:36:45	1776/1776	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.eot	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.da.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:46	1776/1776	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.eot?	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.dbd41d.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:47	1782/1782	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.woff2	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.dc.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:48	1779/1779	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.woff	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.dd.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:49	1776/1776	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.ttf	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.de.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:50	1776/1776	---MC-	404	error ('Not%20Found')	text/html		http://127.0.0.1:8000/static/coming_soon/fonts/glyphicons-halflings-regular.svg	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fonts/glyphicons-halflings-regular.df.delayed	(from http://127.0.0.1:8000/static/coming_soon/css/bootstrap.min.css)
09:36:58	824048/824048	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Dec%202013%2010:48:06%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/font/fontello.svg?32974303	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/font/fontello4508.svg	(from http://127.0.0.1:8000/static/coming_soon/fontello/css/fontello.css)
09:38:08	320576/320576	---M--	200	added ('OK')	application/font-woff	date:Sun,%2029%20Dec%202013%2010:48:08%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/font/fontello.woff?32974303	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/font/fontello4508.woff	(from http://127.0.0.1:8000/static/coming_soon/fontello/css/fontello.css)
09:38:36	532632/532632	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2029%20Dec%202013%2010:48:08%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/font/fontello.eot?32974303	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/font/fontello4508.eot	(from http://127.0.0.1:8000/static/coming_soon/fontello/css/fontello.css)
09:38:40	532464/532464	---M--	200	added ('OK')	application/font-sfnt	date:Sun,%2029%20Dec%202013%2010:48:08%20GMT	http://127.0.0.1:8000/static/coming_soon/fontello/font/fontello.ttf?32974303	quidely_landing/quidely_landing/127.0.0.1_8000/static/coming_soon/fontello/font/fontello4508.ttf	(from http://127.0.0.1:8000/static/coming_soon/fontello/css/fontello.css)
